p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.779007875537002e-5,0.47333871492844565,0.273,0.199,1,0,OTUD6B-AS1
7.308340340777201e-5,0.3411726586245101,0.293,0.216,1,0,IQCB1
8.01639834298924e-5,0.43076778961904244,0.267,0.192,1,0,TP53INP1
8.404359841168385e-5,0.39340870848153564,0.325,0.246,1,0,GRK5
8.53324183430817e-5,0.25205502052277623,0.251,0.179,1,0,ALCAM
1.063302243774317e-4,0.3892627910498594,0.264,0.191,1,0,UIMC1
1.2259113044979283e-4,0.29082962693179115,0.368,0.281,1,0,PHACTR1
1.2705909342482406e-4,0.3813358494959951,0.314,0.234,1,0,UQCRC2
1.321493119965696e-4,0.47238925963989054,0.338,0.261,1,0,HLA-DOA
1.3979406584144536e-4,0.4005404956535008,0.656,0.589,1,0,C12orf57
1.4190473406375194e-4,0.2843272229089592,0.495,0.385,1,0,NFKB2
1.5280453728352465e-4,0.29932341721908834,0.306,0.231,1,0,ZHX2
1.8833855064561634e-4,0.29149037614802015,0.481,0.39,1,0,ARL6IP1
1.90926026717811e-4,0.4351523193190336,0.268,0.199,1,0,HCP5
1.949713559820279e-4,0.25977279766777417,0.528,0.441,1,0,BCL2A1
2.054835500721844e-4,0.35970909159680364,0.394,0.319,1,0,BCL10
2.1130063580526107e-4,0.38502901508173903,0.419,0.34,1,0,SLC2A3
2.2078870767772745e-4,0.5553394194248467,0.269,0.199,1,0,CREM
2.2515367624930253e-4,0.42861758304318376,0.273,0.204,1,0,TMEM238
2.2638325982014004e-4,0.3838926356304815,0.449,0.369,1,0,H1FX
2.5538354188423446e-4,0.2693640180354637,0.528,0.431,1,0,SLTM
2.6437513510630756e-4,0.3561892700346776,0.657,0.583,1,0,SLC25A5
2.861225568351088e-4,0.3229876242477593,0.488,0.41,1,0,VCP
3.0089610161868405e-4,0.2938992767742752,0.599,0.514,1,0,CALM2
3.0481719588176223e-4,0.3192034125005542,0.426,0.344,1,0,MBD4
3.5988594655326887e-4,0.2822575037916865,0.33,0.25,1,0,PRMT1
3.8603460671559703e-4,0.46244042441561867,0.268,0.202,1,0,DNAJA2
4.312944223588008e-4,0.49439917234260167,0.258,0.195,1,0,PNKP
4.3413685302592545e-4,0.2687208851280076,0.614,0.539,1,0,SNHG7
4.88414282193189e-4,0.42411268586717465,0.373,0.304,1,0,BAZ1A
4.935582415858214e-4,0.38558745918600734,0.277,0.208,1,0,TAZ
5.388923181346632e-4,0.25563524570841806,0.26,0.193,1,0,IGHE
5.490830289398481e-4,0.38802485804834563,0.255,0.188,1,0,CHMP3
5.941423508143692e-4,0.2701886275743711,0.485,0.403,1,0,PHF1
6.19061933628485e-4,0.2808795422945908,0.61,0.536,1,0,RAN
6.656956423374823e-4,0.33579917912876056,0.376,0.298,1,0,CD24
6.906160095889448e-4,0.5011655855371626,0.307,0.244,1,0,OTUD1
8.271479586658613e-4,0.29364215135102645,0.334,0.261,1,0,RABGGTB
8.86038472964405e-4,0.26840337086677607,0.348,0.275,1,0,ATXN2L
8.871337759646765e-4,0.2627438316886497,0.365,0.292,1,0,LYPLAL1
9.082438710669071e-4,0.3121632473461149,0.385,0.314,1,0,ARF4
0.0011035025350314108,0.3840192388259308,0.288,0.223,1,0,POLR2A
0.0011463276350335023,0.2756878286065123,0.59,0.518,1,0,HIST1H1E
0.001190976004619845,0.30003871491001743,0.482,0.398,1,0,R3HDM4
0.0012462257605775537,0.25107263764947296,0.65,0.577,1,0,TAGAP
0.0012883362882289758,0.37173182638587726,0.418,0.349,1,0,ATP2B1-AS1
0.0013730800504899176,0.28673147225961815,0.36,0.29,1,0,SRSF1
0.0013840615926885502,0.31818325615590437,0.306,0.235,1,0,AP1G2
0.0015234224818564946,0.32177106469393535,0.272,0.211,1,0,DUSP10
0.0015351403443699628,0.2801788998735816,0.372,0.301,1,0,EIF2S2
0.0016057166574941814,0.33051980112586676,0.298,0.235,1,0,FBRS
0.0018339663193132653,0.47167861428395214,0.301,0.241,1,0,NASP
0.0018793997294168049,0.26105043833187735,0.368,0.297,1,0,COPS2
0.0026496918064432885,0.30452287623273244,0.259,0.201,1,0,UBE2A
0.003047083610729631,0.30332985298070997,0.259,0.203,1,0,AC005037.1
0.0035119592511404776,0.29015227483538214,0.252,0.196,1,0,TEX9
0.0035745357187692748,0.2982208009811601,0.269,0.212,1,0,SIN3A
0.004433749460295594,0.324018628795172,0.304,0.245,1,0,CYBB
0.004503994639494766,0.2894150349185348,0.314,0.251,1,0,EMC3
0.004706082614630786,0.3900044719718624,0.259,0.205,1,0,STARD7
0.005507769148121892,0.3186763089593692,0.314,0.259,1,0,ERCC1
0.005790474372520509,0.26703715577487086,0.313,0.25,1,0,WDR33
0.005997032406043332,0.2782847983293799,0.315,0.254,1,0,ZFAND2A
0.007075863168312366,0.26824380728997066,0.251,0.2,1,0,TCTN1
0.0075826085387827955,0.25440137626497566,0.292,0.238,1,0,ZNF451
0.007772024606215564,0.25286430103965507,0.251,0.197,1,0,ZNF410
0.008599445519827685,0.2567325229227672,0.346,0.287,1,0,DDX18
0.009273285178244238,0.37893797755115305,0.256,0.209,1,0,SPAG1
0.009429049409679454,0.28902422794579674,0.322,0.267,1,0,LYST
0.009711714851033072,0.2920786156732406,0.327,0.267,1,0,HECA
8.076392136748244e-135,1.8269391448960768,0.845,0.333,2.956040285971225e-130,1,CDKN1A
3.6237313346285796e-99,1.0886962313211908,0.953,0.682,1.3263219057874064e-94,1,YPEL5
1.2981534480127012e-90,2.6183800207025185,0.43,0.081,4.751371435071288e-86,1,NINJ1
4.454476263843734e-89,1.8031084844065473,0.7,0.289,1.6303828573294452e-84,1,PIM3
8.093714878963961e-73,2.0571388675247757,0.521,0.164,2.9623805828495994e-68,1,LMNA
9.27148327214979e-72,0.7463798533350343,0.979,0.831,3.393455592439544e-67,1,CD83
6.944331909998934e-62,1.2053679861334265,0.805,0.491,2.54169492237871e-57,1,MYADM
1.0402298076426775e-60,1.2991299846876077,0.749,0.41,3.807345118952964e-56,1,SELENOK
1.362800961750879e-58,1.2130313516663125,0.687,0.333,4.987987800104392e-54,1,GRASP
1.0734026601024094e-57,0.46602289498080474,0.993,0.973,3.9287610762408286e-53,1,EIF1
4.8290417359228544e-57,2.317810573600511,0.293,0.057,1.767477565765124e-52,1,SMAD7
2.5716181202225868e-55,1.1467039602047413,0.793,0.47,9.41237948182669e-51,1,CXCR4
3.832111288755587e-55,1.0323852269545233,0.837,0.554,1.4025910527974322e-50,1,MAPK1IP1L
2.915090261679402e-54,1.7417222567777353,0.482,0.185,1.0669521866772778e-49,1,BCL3
3.3026857072363425e-54,1.3592041039969056,0.555,0.227,1.2088159957055736e-49,1,TRAF4
1.0516312424556085e-49,1.2746048107143997,0.721,0.421,3.8490755105117723e-45,1,MTRNR2L8
2.2909313038980665e-46,1.4331253336031424,0.485,0.191,8.385037665397314e-42,1,DUSP8
6.150878962391036e-46,0.9283215641610274,0.816,0.565,2.251283209024743e-41,1,UBALD2
3.494290570224048e-44,0.8701141123638616,0.824,0.546,1.278945291607704e-39,1,CSRNP1
5.08319631904028e-44,1.045815487374425,0.736,0.455,1.860500684731933e-39,1,EFHD2
1.0412236830704252e-43,1.4261066177693826,0.51,0.224,3.8109828024060634e-39,1,MIDN
2.9493662073672547e-43,0.8697962777067549,0.842,0.632,1.079497525558489e-38,1,EIF5A
1.2927776920745279e-42,0.7854159440548043,0.754,0.43,4.731695630761979e-38,1,NFKBID
1.5585930795064245e-42,1.2166663658284398,0.541,0.248,5.704606530301464e-38,1,BCL7B
3.9235909996257945e-42,1.614394305479512,0.415,0.163,1.436073541773037e-37,1,ARRDC2
1.417893110190808e-41,1.064937284062803,0.611,0.309,5.189630572609376e-37,1,RBM38
1.5896235355099647e-41,1.1175944520941727,0.611,0.322,5.8181811023200215e-37,1,POMP
2.3000286407551477e-41,0.6333311577144154,0.953,0.843,8.418334828027915e-37,1,HSP90AB1
3.125377434417177e-41,1.1713499938208214,0.624,0.333,1.143919394771031e-36,1,SNRPG
1.8050025970270409e-40,0.6987259583266596,0.893,0.7,6.606490005378673e-36,1,SARAF
3.1196244738535655e-40,0.4528958852853453,0.987,0.978,1.1418137536751434e-35,1,JUND
3.9117615798774006e-39,1.5999471609450713,0.306,0.093,1.4317438558509274e-34,1,SEMA7A
6.780354882944137e-38,1.1244766687414836,0.523,0.244,2.4816776907063835e-33,1,DDIT3
1.6751936291484033e-37,1.1697043501881772,0.557,0.281,6.131376202046071e-33,1,PRR7
2.3063642150049104e-37,0.5487761039375783,0.953,0.858,8.441523663339472e-33,1,HNRNPA1
8.699761751844801e-37,0.31350188856737127,0.987,0.957,3.1841997987927157e-32,1,EEF1A1
4.216957555902676e-36,0.7751605236117654,0.769,0.505,1.5434486350359384e-31,1,ARF1
9.85208219362827e-36,1.0740452652300276,0.655,0.41,3.605960603689883e-31,1,MARCKS
9.987210461829683e-36,0.7117405794521867,0.847,0.631,3.655418901134282e-31,1,BCLAF1
1.7000534973173633e-35,0.8074866831490563,0.721,0.441,6.222365805531281e-31,1,NR1H2
2.047800708185215e-35,0.5648662784658729,0.858,0.576,7.495155372028705e-31,1,NR4A2
3.2676105116692787e-35,0.7931515561616924,0.759,0.464,1.1959781233760726e-30,1,AC044849.1
1.6197986879798681e-34,0.3747457547853772,0.997,0.969,5.928625177875115e-30,1,HLA-C
1.6904055153535556e-34,1.0142563150509285,0.627,0.377,6.187053226745549e-30,1,BASP1
1.1554484488914395e-33,0.6296199998767906,0.876,0.631,4.229056867787558e-29,1,TUBA1A
3.249079675067975e-33,1.1884684184384788,0.464,0.221,1.1891956518716295e-28,1,FAM177A1
8.576641113345107e-33,0.9289011077559384,0.625,0.364,3.1391364138954426e-28,1,PIM2
2.60385007768497e-32,1.694041619141195,0.366,0.155,9.53035166933476e-28,1,RGCC
5.78908557925511e-32,1.2550850547977968,0.404,0.172,2.118863212863163e-27,1,NRBF2
5.875599885396018e-32,0.8178569850217259,0.71,0.455,2.1505283140537966e-27,1,IDS
4.869692084322954e-31,1.2430539163845349,0.448,0.212,1.7823559997830442e-26,1,POLR2K
1.2866546456071608e-30,0.3209833782064271,0.974,0.92,4.7092846683867695e-26,1,RPL21
1.7378651780460276e-30,0.7269717541346359,0.827,0.624,6.360760338166265e-26,1,EIF1B
1.2095856679334767e-29,0.9727107034797604,0.581,0.332,4.427204503203318e-25,1,NXT1
6.518891267968907e-29,0.5962428941612969,0.842,0.606,2.3859793929892996e-24,1,ATP6V0C
7.074104260354532e-29,1.1027082850977805,0.379,0.161,2.5891929003323623e-24,1,BBC3
7.490472250685044e-29,0.5565613582351192,0.927,0.805,2.741587748473233e-24,1,H3F3A
8.084476203746571e-29,0.7746063727732765,0.689,0.434,2.9589991353332823e-24,1,CNOT1
9.062373155252907e-29,0.8937935479175623,0.686,0.461,3.3169191985541165e-24,1,ARL4A
1.0636229606501644e-28,0.9615758365471591,0.515,0.27,3.892966398275667e-24,1,PPP1R15B
1.8231344971467358e-28,0.7349532915433314,0.663,0.416,6.672854573006767e-24,1,PPP2CA
1.898435558469009e-28,0.34870977407347326,0.979,0.935,6.948463987552419e-24,1,UBC
4.844963005831125e-28,0.7870764048007419,0.655,0.427,1.77330490976425e-23,1,CMTM6
4.8934593109698395e-28,0.3241726563640066,0.98,0.957,1.791055042408071e-23,1,HLA-DRA
6.493768217656416e-28,0.5286306014775131,0.893,0.733,2.3767841053444247e-23,1,DAZAP2
1.727074590282063e-27,1.0047883193580471,0.425,0.207,6.321265707891379e-23,1,RALGDS
3.795655444220689e-27,0.9446560589593589,0.586,0.36,1.3892478491392144e-22,1,MRPL54
7.534734098919504e-27,0.37648649820229774,0.818,0.585,2.7577880275455277e-22,1,RHOH
1.6298260660276474e-26,0.39106057619184087,0.878,0.645,5.965326384267792e-22,1,FOSB
1.919476449748896e-26,0.6408114623304781,0.808,0.61,7.025475753725934e-22,1,SUB1
2.9599956233301445e-26,0.9550422690258515,0.536,0.308,1.0833879980950661e-21,1,KLF10
3.201340954726696e-26,0.9119436772881749,0.505,0.275,1.171722802839518e-21,1,NR4A1
4.618594389289016e-26,0.5706436919736741,0.822,0.594,1.6904517324236728e-21,1,CYCS
1.4683182929126128e-25,0.8003218380590656,0.539,0.294,5.374191783889454e-21,1,RAB21
1.811309320574656e-25,1.0300899059219621,0.454,0.235,6.629573244235298e-21,1,MAGOH
1.8752414239622164e-25,1.0539707122943798,0.407,0.197,6.863571135844108e-21,1,CEBPG
1.8992732209798099e-25,0.4229054195728721,0.941,0.857,6.951529916108202e-21,1,YWHAZ
2.4193655920894666e-25,0.31859213573039646,0.967,0.895,8.855120003606657e-21,1,RPL9
8.92035746541449e-25,0.8270259454079809,0.435,0.215,3.2649400359163576e-20,1,RHEB
1.1902181629784406e-24,0.3190960346706566,0.863,0.67,4.35631749831739e-20,1,NFKB1
1.8433100177758922e-24,0.9532231015691854,0.497,0.278,6.746698996061543e-20,1,SS18L2
2.9246198638439027e-24,0.5697891126892245,0.809,0.619,1.0704401163655068e-19,1,MORF4L1
5.366963027903711e-24,0.6633229909447605,0.695,0.447,1.9643621378430372e-19,1,RBM8A
7.825750494230448e-24,0.45200154826967065,0.95,0.808,2.8643029383932865e-19,1,TAGLN2
1.2854391808729105e-23,1.0649748305510447,0.407,0.207,4.7048359459129395e-19,1,AL121603.2
2.8201160372084455e-23,0.43940944740884813,0.938,0.797,1.0321906707786631e-18,1,LINC01578
3.3151325547197133e-23,0.6841429883835553,0.458,0.241,1.2133716663529623e-18,1,MOB3A
6.006811992755237e-23,0.9055139976430879,0.56,0.343,2.1985532574683443e-18,1,COX17
1.920803337281904e-22,0.5257879873700007,0.871,0.711,7.030332294785497e-18,1,SNHG8
4.246975327469878e-22,0.9270506302831234,0.389,0.191,1.55443543960725e-17,1,CXCR5
4.331767410731675e-22,0.309880865874403,0.99,0.875,1.5854701900019003e-17,1,NFKBIA
4.786820434667319e-22,0.5093060287018938,0.884,0.744,1.7520241472925854e-17,1,RBM3
6.690373678990582e-22,0.6415832332419018,0.756,0.559,2.4487436702473427e-17,1,ZFP36L2
1.539232442917461e-21,0.747002051450259,0.471,0.264,5.633744664322199e-17,1,DNAJB6
2.483704261474598e-21,0.466983211670033,0.796,0.587,9.090605967423176e-17,1,MAP3K8
3.362806211591913e-21,0.5094412493430134,0.752,0.534,1.230820701504756e-16,1,BZW1
3.465087008162594e-21,1.120650270243097,0.352,0.173,1.268256495857591e-16,1,PRXL2C
3.641079612399925e-21,0.7229056974912575,0.733,0.539,1.3326715489344966e-16,1,HSP90B1
3.993273484747016e-21,0.298190741868833,0.969,0.902,1.4615780281522553e-16,1,RPL5
8.181374133074663e-21,0.5255462436866722,0.858,0.701,2.9944647464466575e-16,1,CHCHD2
1.0056688118048003e-20,0.4656482927920863,0.568,0.353,3.6808484180867496e-16,1,SNX9
1.1565863089722481e-20,0.5339530785804361,0.839,0.675,4.2332215494693254e-16,1,SBDS
1.2100225476221187e-20,0.537606146044971,0.769,0.552,4.428803526551717e-16,1,HSPA5
1.2772110153943873e-20,0.27039937060747565,0.969,0.903,4.674720037444997e-16,1,RPS13
1.8603328719408595e-20,0.7986493625622368,0.45,0.249,6.809004344590739e-16,1,MAPRE1
1.970948002223448e-20,0.25888553125445757,0.972,0.91,7.213866782938042e-16,1,RPS23
2.5223755986245e-20,1.0670562684101328,0.353,0.178,9.232146928525532e-16,1,SLIRP
3.1623649469207437e-20,0.3798655691345507,0.941,0.855,1.1574571942224614e-15,1,BTF3
4.2535197739302913e-20,0.3730705258490725,0.954,0.864,1.5568307724562259e-15,1,SRSF5
9.318038399428132e-20,0.46596224257834007,0.546,0.332,3.4104952345746905e-15,1,ELL2
1.357347140859122e-19,0.5231437196593303,0.759,0.576,4.968026270258472e-15,1,GGNBP2
1.3816896855365146e-19,0.46281665666161187,0.829,0.672,5.0571224180321975e-15,1,ODC1
1.4921653459723614e-19,0.29694893385464916,0.963,0.898,5.46147438279344e-15,1,RPS5
2.361584264495897e-19,0.44413543804405586,0.904,0.8,8.643634566481433e-15,1,FXYD5
2.7781880439902543e-19,0.4453104435363431,0.697,0.478,1.016844605980873e-14,1,RELB
3.002238569834362e-19,0.8704231915693079,0.531,0.346,1.0988493389450748e-14,1,RHOG
3.273223686929845e-19,1.3953546901240559,0.301,0.146,1.1980326016531926e-14,1,KLF4
3.797496339683843e-19,0.922401052845583,0.301,0.14,1.3899216352876834e-14,1,LAMTOR3
4.990264790115085e-19,0.4182616698159429,0.889,0.769,1.8264868158300223e-14,1,RPL36AL
6.834083051662548e-19,0.6367676694394107,0.682,0.483,2.5013427377390092e-14,1,SNU13
7.296334606823282e-19,0.42259880017493234,0.774,0.561,2.6705314294433894e-14,1,IRF1
7.689479993741189e-19,0.2684553771532636,0.963,0.92,2.8144265725092125e-14,1,TPT1
9.991096653481998e-19,0.6764424624863691,0.583,0.385,3.656841286140946e-14,1,OSER1
1.2142207413199211e-18,0.8385281937144996,0.453,0.263,4.4441693353050434e-14,1,MPC2
1.299366507385905e-18,0.4436862711680116,0.881,0.737,4.755811353683151e-14,1,UBB
1.4476706899269696e-18,0.3840517498903604,0.925,0.825,5.2986194922017017e-14,1,SLC25A6
2.042662505026934e-18,0.5995990478098955,0.632,0.432,7.47634903464908e-14,1,YWHAQ
2.884084635205679e-18,0.26155443937047096,0.966,0.903,1.0556038173316307e-13,1,RPL35A
2.9761767153255783e-18,0.5407962576030365,0.59,0.389,1.0893104395763149e-13,1,HIF1A
3.0217558661685128e-18,0.7106392954874852,0.471,0.278,1.1059928645763374e-13,1,PRNP
3.55885719561383e-18,0.6930534595355258,0.511,0.312,1.302577322166618e-13,1,SELENOT
4.069654787851627e-18,0.8793578725422603,0.371,0.195,1.489534348901574e-13,1,PSMD6
5.8142642623238994e-18,0.8827104968311414,0.379,0.206,2.1280788626531704e-13,1,RILPL2
7.371442822254366e-18,0.30823155699949467,0.897,0.725,2.6980217873733203e-13,1,CD69
8.71191178765302e-18,0.5326871232687239,0.435,0.246,3.188646833398882e-13,1,MARCH3
9.303212872465853e-18,0.2806965341900547,0.958,0.894,3.405068943451227e-13,1,RPL15
1.2060051635414397e-17,0.5691250693212936,0.616,0.418,4.4140994990780234e-13,1,EIF4H
1.4087551217489087e-17,0.6081443288223083,0.539,0.341,5.156184621113181e-13,1,WBP11
1.435973904590987e-17,0.5962815835801678,0.594,0.394,5.255808088193472e-13,1,ILF2
1.5722802508495154e-17,0.30922870858768814,0.964,0.9,5.754702946134311e-13,1,PNRC1
1.9943854186727784e-17,0.8516225206843712,0.371,0.201,7.299650070884236e-13,1,DERL1
2.458535942444267e-17,0.31103946723191767,0.966,0.893,8.998487402940262e-13,1,EEF2
2.88246292433186e-17,0.5913416183791388,0.516,0.32,1.0550102549347042e-12,1,BACH1
3.127286076461525e-17,0.3043499360487747,0.964,0.899,1.1446179768456828e-12,1,RPLP0
3.223410435052623e-17,0.6393292959323961,0.516,0.321,1.1798004533336105e-12,1,PER1
3.889132759724625e-17,0.6203711355927433,0.655,0.466,1.42346148138681e-12,1,ATP5F1B
4.392831621809106e-17,0.8142975968315698,0.435,0.257,1.607820301898351e-12,1,TWISTNB
4.423763826210585e-17,1.1578284659749365,0.265,0.124,1.6191417980313361e-12,1,PPIF
4.597902706273921e-17,0.468732154352975,0.84,0.687,1.6828783695233178e-12,1,HNRNPA0
4.6537865449797626e-17,0.28492335021183113,0.974,0.929,1.7033324133280429e-12,1,FTH1
5.233710517745434e-17,0.7405827081102657,0.463,0.283,1.9155903866000062e-12,1,HSPE1
5.844471902628413e-17,0.5900283465291901,0.617,0.423,2.1391351610810255e-12,1,SNRPB
8.604219238864283e-17,0.27166562775234393,0.966,0.907,3.1492302836167163e-12,1,RPSA
8.631004486663963e-17,0.3227350537445197,0.967,0.911,3.1590339521638774e-12,1,TSC22D3
9.188235499581244e-17,0.9633588683601668,0.376,0.211,3.3629860752017312e-12,1,SFT2D1
9.853313173389747e-17,0.27121916817877967,0.963,0.898,3.606411154592381e-12,1,RPS4X
1.051863704040983e-16,0.25732542541185577,0.967,0.91,3.849926343160402e-12,1,RPL14
1.0944357606590237e-16,0.7282176735345299,0.487,0.306,4.005744327588092e-12,1,UBE2N
1.5909609100285547e-16,0.7830346784500322,0.423,0.258,5.8230760267955134e-12,1,CHMP1B
1.600285736929949e-16,0.6142688724189118,0.516,0.325,5.857205825737307e-12,1,AKIRIN2
2.1611597811772245e-16,0.26472253246031574,0.982,0.933,7.91006091508676e-12,1,PTMA
2.29847539318211e-16,0.9978189972092651,0.342,0.188,8.412649786585841e-12,1,TINF2
2.6060068368627696e-16,0.7893541671358545,0.334,0.175,9.538245623601423e-12,1,ZNF791
3.4243431662162023e-16,0.6485281491450352,0.339,0.178,1.2533438422667922e-11,1,SLC49A4
4.058748701860627e-16,0.2910696590147359,0.958,0.889,1.485542612368008e-11,1,RPL4
4.3929930694882864e-16,0.6841141780277447,0.357,0.193,1.6078793933634078e-11,1,AREG
4.932715989724688e-16,0.5823444389551853,0.565,0.369,1.805423379399133e-11,1,SEC61B
5.416501149253996e-16,0.6912637793315825,0.44,0.26,1.9824935856384552e-11,1,TSPYL1
7.296369596372866e-16,0.4948868208484616,0.769,0.616,2.670544235968433e-11,1,HNRNPK
1.6416147755486823e-15,0.8079127708753542,0.456,0.286,6.008474239985732e-11,1,IRF2BP2
1.8525161575465233e-15,0.7324195051284411,0.41,0.238,6.78039438823603e-11,1,RALA
2.694723793581955e-15,0.2674801781609526,0.963,0.893,9.862958556889313e-11,1,NACA
2.823091129337571e-15,0.4215627813604601,0.777,0.609,1.0332795842488444e-10,1,STK17A
3.2394130872186663e-15,0.6413994250862951,0.531,0.36,1.185657584052904e-10,1,COX7B
3.2792778271863614e-15,0.6108939336955801,0.526,0.347,1.2002484775284802e-10,1,ALG13
3.544945357205364e-15,0.49574299116535325,0.674,0.504,1.2974854501907354e-10,1,G3BP2
3.65372573423944e-15,0.4640260442653481,0.761,0.578,1.3373001559889774e-10,1,SAP18
3.8400894396383e-15,0.25624222196268764,0.964,0.896,1.4055111358020142e-10,1,RPL3
3.882243943356476e-15,0.6765392268357567,0.502,0.326,1.4209401057079037e-10,1,SNHG3
4.305837198154707e-15,0.4519568251921442,0.795,0.649,1.5759794728966044e-10,1,SERP1
4.819618006742392e-15,0.6872755350306415,0.415,0.249,1.764028386647783e-10,1,CCR7
1.0279257290131525e-14,0.43359969246966545,0.839,0.697,3.7623109607610394e-10,1,CDC42
1.0347132886267293e-14,1.0757732373809161,0.256,0.124,3.787154107702692e-10,1,SPOCK2
1.0558957797970085e-14,0.41846455930271964,0.739,0.553,3.864684143635031e-10,1,TAGAP
1.1252081500244687e-14,0.7435833489954946,0.443,0.275,4.1183743499045583e-10,1,SEC61G
1.3937174281145544e-14,0.8021418320900103,0.345,0.192,5.101145158642081e-10,1,DUSP10
1.528851797281115e-14,0.3737717979942383,0.739,0.553,5.595750463228609e-10,1,CD44
1.5958639231997805e-14,0.416378606333498,0.752,0.571,5.841021545303517e-10,1,CD55
1.7608564713411935e-14,0.5324708865599981,0.627,0.442,6.444910770755903e-10,1,TMEM243
1.979820675431954e-14,0.32484302222677974,0.806,0.647,7.246341654148495e-10,1,SQSTM1
1.988842783736641e-14,0.4981287049386325,0.423,0.252,7.27936347275448e-10,1,ETF1
3.052555266383156e-14,0.7403340156611571,0.42,0.257,1.117265753048899e-9,1,SMIM26
3.1772160573573137e-14,0.3597713591706523,0.594,0.39,1.1628928491533504e-9,1,UBE2S
3.2290525050780283e-14,0.4684911189525689,0.676,0.508,1.1818655073836091e-9,1,ZC3H15
3.234143379691784e-14,0.6212424458484836,0.456,0.286,1.18372881840099e-9,1,GTF2B
3.3745803720365766e-14,0.6535714295981662,0.454,0.286,1.2351301619691073e-9,1,TNFAIP3
3.5602395097210016e-14,0.2569219548678676,0.971,0.895,1.3030832629529838e-9,1,RPS16
4.4704558786081964e-14,0.7096808924223356,0.376,0.219,1.636231556129386e-9,1,PIP4P1
4.720171522215228e-14,0.9569713692297819,0.282,0.146,1.7276299788459954e-9,1,CKAP4
4.944264929142086e-14,0.9585037883012248,0.267,0.136,1.809650406715295e-9,1,EMC7
5.977621509887348e-14,0.32326822278162215,0.751,0.576,2.1878692488338685e-9,1,DDX3X
6.915354637797073e-14,0.7097751066417224,0.381,0.223,2.5310889509801067e-9,1,NDUFA6
8.224326706789179e-14,0.970015115823127,0.257,0.128,3.0101858179519073e-9,1,SAMSN1
8.731928564629896e-14,0.5784706327584479,0.524,0.355,3.195973173940188e-9,1,STRAP
9.414597885380921e-14,0.25549716455423876,0.959,0.897,3.445836972028271e-9,1,RPL38
1.0620365160663113e-13,0.6064126325533303,0.521,0.354,3.887159852454306e-9,1,VAPA
1.2421671332336272e-13,0.7718379595142396,0.376,0.219,4.546455924348399e-9,1,ISCA1
1.4138928898165858e-13,0.5196904070852938,0.679,0.518,5.174989366017686e-9,1,RAN
1.4909489627069e-13,0.46284690568350273,0.725,0.565,5.457022298403525e-9,1,ARF6
1.5972983537158908e-13,0.3389694152894891,0.915,0.807,5.846271704435532e-9,1,CALM1
1.653323758746957e-13,0.3634733222305786,0.485,0.306,6.051330289389738e-9,1,YWHAE
1.9727012369788927e-13,0.6370218074665157,0.381,0.23,7.220283797466446e-9,1,GNG2
2.279295077488682e-13,0.5063399362952975,0.663,0.507,8.342447913116325e-9,1,CALR
2.4738061706682696e-13,0.6175564547288221,0.423,0.257,9.054377965262933e-9,1,ARIH2
2.603397543410628e-13,0.3730120312457128,0.938,0.83,9.52869534863724e-9,1,EZR
2.770935892351069e-13,0.3038445723346497,0.93,0.85,1.0141902459594147e-8,1,YBX1
3.0216835320400355e-13,0.5888291597737694,0.355,0.202,1.1059663895619734e-8,1,TSC22D2
3.376286688150628e-13,0.6790938303414038,0.419,0.26,1.2357546907300114e-8,1,LY9
3.3786962848035515e-13,0.8800910935820883,0.27,0.14,1.236636627200948e-8,1,INSIG1
3.7585960714638086e-13,0.5968054279196432,0.407,0.242,1.3756837481164685e-8,1,AC105402.3
3.849141213776202e-13,0.8635486011717798,0.279,0.147,1.4088241756542278e-8,1,DDA1
4.0990138387649634e-13,0.5490113811161996,0.41,0.253,1.500280055126364e-8,1,SERINC1
4.4436692550281585e-13,0.7881477868022295,0.313,0.175,1.6264273840328563e-8,1,DEGS1
4.714113029406361e-13,0.3152526398160629,0.868,0.717,1.7254125098930223e-8,1,SFPQ
6.574865249750817e-13,0.517984638529783,0.686,0.538,2.4064664300612965e-8,1,COX6C
6.701150625388516e-13,0.6357818121803519,0.376,0.226,2.4526881403984506e-8,1,CWC25
8.531306637501659e-13,0.6219959851561845,0.577,0.421,3.122543542391982e-8,1,MYL12B
1.0370981477250817e-12,0.31893057279026893,0.928,0.837,3.7958829304885715e-8,1,NPM1
1.1212289836716442e-12,0.7207218755134389,0.402,0.251,4.103810203136585e-8,1,TOMM5
1.238313324074452e-12,0.6769698796611503,0.379,0.231,4.532350597444902e-8,1,RBM23
1.303906224278748e-12,0.8686957815556575,0.35,0.212,4.772427171482646e-8,1,GHITM
1.394101075550642e-12,0.6136384102390445,0.474,0.318,5.102549346622905e-8,1,AL135905.2
1.9285942458448997e-12,0.3358523025052653,0.891,0.78,7.058847799216918e-8,1,NOP53
1.962970526929384e-12,0.6779554536639965,0.36,0.216,7.184668425614238e-8,1,AKIRIN1
2.072625934981251e-12,0.5235183450640025,0.36,0.213,7.586018184624877e-8,1,RNF114
2.154345531059855e-12,0.6687185227980494,0.388,0.237,7.885120078232175e-8,1,SNRPD1
2.1764872761925608e-12,0.6628080382096698,0.423,0.27,7.966161079592392e-8,1,LINC01215
